Product_ID,Category,Sub_Category,Product_Name,Price
OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,589.0
OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,271.0
OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,787.0
OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,685.0
OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,167.0
OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,10.0
OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,904.0
OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,124.0
OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,151.0
OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,600.0
"OFF-BI-10004970,Office Supplies,Binders,""ACCOHIDE 3-Ring Binder, Blue, 1"""""",673.0"
OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,843.0
OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,677.0
"OFF-EN-10000461,Office Supplies,Envelopes,""#10- 4 1/8"""" x 9 1/2"""" Recycled Envelopes"",509.0"
"OFF-EN-10000483,Office Supplies,Envelopes,""White Envelopes, White Envelopes with Clear Poly Window"",916.0"
"OFF-EN-10000781,Office Supplies,Envelopes,""#10- 4 1/8"""" x 9 1/2"""" Recycled Envelopes"",225.0"
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,234.0
"OFF-EN-10001137,Office Supplies,Envelopes,""#10 Gummed Flap White Envelopes, 100/Box"",241.0"
"OFF-EN-10001141,Office Supplies,Envelopes,""Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"""" x 9"""""",785.0"
"OFF-EN-10001219,Office Supplies,Envelopes,""#10- 4 1/8"""" x 9 1/2"""" Security-Tint Envelopes"",401.0"
"OFF-EN-10001335,Office Supplies,Envelopes,""White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"",229.0"
"OFF-EN-10001434,Office Supplies,Envelopes,""Strathmore #10 Envelopes, Ultimate White"",271.0"
"OFF-EN-10001453,Office Supplies,Envelopes,""Tyvek Interoffice Envelopes, 9 1/2"""" x 12 1/2"""", 100/Box"",960.0"
OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,841.0
OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,18.0
OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,342.0
OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,773.0
OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,51.0
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,21.0
OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,44.0
"OFF-EN-10002504,Office Supplies,Envelopes,""Tyvek Top-Opening Peel & Seel Envelopes, Plain White"",263.0"
"OFF-EN-10002592,Office Supplies,Envelopes,""Peel & Seel Recycled Catalog Envelopes, Brown"",204.0"
"OFF-EN-10002600,Office Supplies,Envelopes,""Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"",46.0"
"OFF-EN-10002831,Office Supplies,Envelopes,""Tyvek Top-Opening Peel & Seel Envelopes, Gray"",245.0"
OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,990.0
"OFF-EN-10002986,Office Supplies,Envelopes,""#10-4 1/8"""" x 9 1/2"""" Premium Diagonal Seam Envelopes"",556.0"
OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,404.0
OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,200.0
"OFF-EN-10003055,Office Supplies,Envelopes,""Blue String-Tie & Button Interoffice Envelopes, 10 x 13"",858.0"
OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,310.0
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,160.0
OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,172.0
OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,468.0
"OFF-EN-10003448,Office Supplies,Envelopes,""Peel & Seel Recycled Catalog Envelopes, Brown"",500.0"
"OFF-EN-10003567,Office Supplies,Envelopes,""Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"""" x 13"""" , 100/Box"",56.0"
"OFF-EN-10003798,Office Supplies,Envelopes,""Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13"",608.0"
OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,10.0
OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,554.0
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,796.0
OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,748.0
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,106.0
OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,163.0
"OFF-EN-10004386,Office Supplies,Envelopes,""Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"",209.0"
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,542.0
"OFF-EN-10004483,Office Supplies,Envelopes,""#10 White Business Envelopes,4 1/8 x 9 1/2"",690.0"
OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,527.0
OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,586.0
OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,783.0
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,374.0
"OFF-FA-10000134,Office Supplies,Fasteners,""Advantus Push Pins, Aluminum Head"",886.0"
OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,278.0
OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,526.0
"OFF-FA-10000490,Office Supplies,Fasteners,""OIC Binder Clips, Mini, 1/4"""" Capacity, Black"",891.0"
OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,139.0
OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,620.0
"OFF-FA-10000621,Office Supplies,Fasteners,""OIC Colored Binder Clips, Assorted Sizes"",825.0"
OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,750.0
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,398.0
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,905.0
"OFF-FA-10000992,Office Supplies,Fasteners,""Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"",629.0"
"OFF-FA-10001135,Office Supplies,Fasteners,""Brites Rubber Bands, 1 1/2 oz. Box"",713.0"
"OFF-FA-10001332,Office Supplies,Fasteners,""Acco Banker's Clasps, 5 3/4""""-Long"",820.0"
OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,131.0
OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,696.0
"OFF-FA-10001883,Office Supplies,Fasteners,""Alliance Super-Size Bands, Assorted Sizes"",479.0"
OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,72.0
OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,768.0
OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,335.0
OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,26.0
OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,394.0
OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,908.0
OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,436.0
"OFF-FA-10003467,Office Supplies,Fasteners,""Alliance Big Bands Rubber Bands, 12/Pack"",39.0"
OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,466.0
OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,531.0
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,356.0
OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,8.0
"OFF-FA-10004838,Office Supplies,Fasteners,""Super Bands, 12/Pack"",105.0"
"OFF-FA-10004854,Office Supplies,Fasteners,""Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"",158.0"
OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,688.0
OFF-LA-10000081,Office Supplies,Labels,Avery 496,68.0
OFF-LA-10000121,Office Supplies,Labels,Avery 48,180.0
OFF-LA-10000134,Office Supplies,Labels,Avery 511,309.0
OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,53.0
OFF-LA-10000248,Office Supplies,Labels,Avery 52,727.0
OFF-LA-10000262,Office Supplies,Labels,Avery 494,760.0
OFF-LA-10000305,Office Supplies,Labels,Avery 495,749.0
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,256.0
OFF-LA-10000414,Office Supplies,Labels,Avery 503,306.0
OFF-LA-10000443,Office Supplies,Labels,Avery 501,491.0
OFF-LA-10000452,Office Supplies,Labels,Avery 488,508.0
"OFF-LA-10000476,Office Supplies,Labels,""Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"",430.0"
OFF-LA-10000634,Office Supplies,Labels,Avery 509,883.0
OFF-LA-10000973,Office Supplies,Labels,Avery 502,16.0
OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,342.0
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,294.0
"OFF-LA-10001158,Office Supplies,Labels,""Avery Address/Shipping Labels for Typewriters, 4"""" x 2"""""",903.0"
OFF-LA-10001175,Office Supplies,Labels,Avery 514,121.0
OFF-LA-10001297,Office Supplies,Labels,Avery 473,43.0
OFF-LA-10001317,Office Supplies,Labels,Avery 520,453.0
OFF-LA-10001404,Office Supplies,Labels,Avery 517,289.0
OFF-LA-10001474,Office Supplies,Labels,Avery 477,953.0
OFF-LA-10001569,Office Supplies,Labels,Avery 499,986.0
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,94.0
OFF-LA-10001641,Office Supplies,Labels,Avery 518,16.0
OFF-LA-10001771,Office Supplies,Labels,Avery 513,971.0
OFF-LA-10001934,Office Supplies,Labels,Avery 516,696.0
OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,621.0
OFF-LA-10002034,Office Supplies,Labels,Avery 478,603.0
OFF-LA-10002043,Office Supplies,Labels,Avery 489,638.0
OFF-LA-10002195,Office Supplies,Labels,Avery 481,948.0
OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,929.0
OFF-LA-10002312,Office Supplies,Labels,Avery 490,951.0
OFF-LA-10002368,Office Supplies,Labels,Avery 479,856.0
OFF-LA-10002381,Office Supplies,Labels,Avery 497,696.0
OFF-LA-10002473,Office Supplies,Labels,Avery 484,453.0
OFF-LA-10002475,Office Supplies,Labels,Avery 519,645.0
OFF-LA-10002762,Office Supplies,Labels,Avery 485,894.0
OFF-LA-10002787,Office Supplies,Labels,Avery 480,33.0
"OFF-LA-10002945,Office Supplies,Labels,""Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"",151.0"
OFF-LA-10003077,Office Supplies,Labels,Avery 500,975.0
OFF-LA-10003121,Office Supplies,Labels,Avery 506,450.0
OFF-LA-10003148,Office Supplies,Labels,Avery 51,61.0
OFF-LA-10003190,Office Supplies,Labels,Avery 474,185.0
OFF-LA-10003223,Office Supplies,Labels,Avery 508,274.0
OFF-LA-10003388,Office Supplies,Labels,Avery 5,3.0
OFF-LA-10003498,Office Supplies,Labels,Avery 475,670.0
"OFF-LA-10003510,Office Supplies,Labels,""Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"",137.0"
OFF-LA-10003537,Office Supplies,Labels,Avery 515,26.0
OFF-LA-10003663,Office Supplies,Labels,Avery 498,970.0
OFF-LA-10003714,Office Supplies,Labels,Avery 510,84.0
OFF-LA-10003720,Office Supplies,Labels,Avery 487,314.0
OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,589.0
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,330.0
"OFF-LA-10003930,Office Supplies,Labels,""Dot Matrix Printer Tape Reel Labels, White, 5000/Box"",553.0"
OFF-LA-10004008,Office Supplies,Labels,Avery 507,827.0
OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,640.0
OFF-LA-10004093,Office Supplies,Labels,Avery 486,249.0
OFF-LA-10004178,Office Supplies,Labels,Avery 491,531.0
OFF-LA-10004272,Office Supplies,Labels,Avery 482,674.0
OFF-LA-10004345,Office Supplies,Labels,Avery 493,506.0
OFF-LA-10004409,Office Supplies,Labels,Avery 492,871.0
OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,208.0
OFF-LA-10004484,Office Supplies,Labels,Avery 476,946.0
OFF-LA-10004544,Office Supplies,Labels,Avery 505,787.0
OFF-LA-10004545,Office Supplies,Labels,Avery 50,388.0
OFF-LA-10004559,Office Supplies,Labels,Avery 49,874.0
OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,881.0
OFF-LA-10004689,Office Supplies,Labels,Avery 512,794.0
OFF-LA-10004853,Office Supplies,Labels,Avery 483,393.0
"OFF-PA-10000007,Office Supplies,Paper,""Telephone Message Books with Fax/Mobile Section, 4 1/4"""" x 6"""""",252.0"
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,492.0
OFF-PA-10000029,Office Supplies,Paper,Xerox 224,905.0
OFF-PA-10000048,Office Supplies,Paper,Xerox 20,859.0
OFF-PA-10000061,Office Supplies,Paper,Xerox 205,637.0
OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,589.0
"OFF-PA-10000069,Office Supplies,Paper,""TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"",377.0"
OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,700.0
OFF-PA-10000130,Office Supplies,Paper,Xerox 199,446.0
"OFF-PA-10000141,Office Supplies,Paper,""Ampad Evidence Wirebond Steno Books, 6"""" x 9"""""",331.0"
OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,760.0
OFF-PA-10000157,Office Supplies,Paper,Xerox 191,555.0
OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,378.0
"OFF-PA-10000174,Office Supplies,Paper,""Message Book, Wirebound, Four 5 1/2"""" X 4"""" Forms/Pg., 200 Dupl. Sets/Book"",889.0"
OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,721.0
OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,208.0
OFF-PA-10000213,Office Supplies,Paper,Xerox 198,589.0
OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,549.0
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,876.0
"OFF-PA-10000241,Office Supplies,Paper,""IBM Multi-Purpose Copy Paper, 8 1/2 x 11"""", Case"",466.0"
OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,95.0
OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,564.0
OFF-PA-10000289,Office Supplies,Paper,Xerox 213,7.0
OFF-PA-10000295,Office Supplies,Paper,Xerox 229,772.0
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,438.0
OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,622.0
OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,637.0
OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,760.0
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,505.0
OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,835.0
"OFF-PA-10000350,Office Supplies,Paper,""Message Book, Standard Line """"While You Were Out"""", 5 1/2"""" X 4"""", 200 Sets/Book"",23.0"
OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,973.0
"OFF-PA-10000357,Office Supplies,Paper,""White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"",211.0"
"OFF-PA-10000380,Office Supplies,Paper,""REDIFORM Incoming/Outgoing Call Register, 11"""" X 8 1/2"""", 100 Messages"",840.0"
OFF-PA-10000418,Office Supplies,Paper,Xerox 189,484.0
"OFF-PA-10000466,Office Supplies,Paper,""Memo Book, 100 Message Capacity, 5 3/8” x 11”"",630.0"
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,806.0
OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,387.0
OFF-PA-10000477,Office Supplies,Paper,Xerox 22,929.0
"OFF-PA-10000482,Office Supplies,Paper,""Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"",437.0"
OFF-PA-10000483,Office Supplies,Paper,Xerox 19,835.0
OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,659.0
OFF-PA-10000520,Office Supplies,Paper,Xerox 201,515.0
OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,997.0
OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,159.0
OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,398.0
OFF-PA-10000552,Office Supplies,Paper,Xerox 200,315.0
OFF-PA-10000556,Office Supplies,Paper,Xerox 208,937.0
OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,561.0
"OFF-PA-10000575,Office Supplies,Paper,""Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"",714.0"
"OFF-PA-10000587,Office Supplies,Paper,""Array Parchment Paper, Assorted Colors"",357.0"
OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,300.0
OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,560.0
"OFF-PA-10000659,Office Supplies,Paper,""TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"",395.0"
"OFF-PA-10000659,Office Supplies,Paper,""Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”"",323.0"
"OFF-PA-10000673,Office Supplies,Paper,""Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad"",273.0"
OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,63.0
OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,339.0
"OFF-PA-10000697,Office Supplies,Paper,""TOPS Voice Message Log Book, Flash Format"",628.0"
"OFF-PA-10000726,Office Supplies,Paper,""Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"""" x 7"""""",638.0"
OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,410.0
OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,285.0
OFF-PA-10000788,Office Supplies,Paper,Xerox 210,767.0
"OFF-PA-10000791,Office Supplies,Paper,""Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"",683.0"
OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,53.0
"OFF-PA-10000807,Office Supplies,Paper,""TOPS """"Important Message"""" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"",649.0"
OFF-PA-10000809,Office Supplies,Paper,Xerox 206,588.0
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,658.0
OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,223.0
OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,661.0
OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,639.0
"OFF-PA-10001001,Office Supplies,Paper,""Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"",163.0"
OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,516.0
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,625.0
OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,592.0
OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,945.0
OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,316.0
OFF-PA-10001166,Office Supplies,Paper,Xerox 2,414.0
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,385.0
OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,411.0
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,645.0
OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,666.0
OFF-PA-10001246,Office Supplies,Paper,Xerox 215,540.0
"OFF-PA-10001260,Office Supplies,Paper,""TOPS Money Receipt Book, Consecutively Numbered in Red,"",939.0"
OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,805.0
OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,41.0
OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,84.0
OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,248.0
OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,597.0
"OFF-PA-10001307,Office Supplies,Paper,""Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad"",428.0"
OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,935.0
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,92.0
OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,778.0
OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,563.0
OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),17.0
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,903.0
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,909.0
"OFF-PA-10001509,Office Supplies,Paper,""Recycled Desk Saver Line """"While You Were Out"""" Book, 5 1/2"""" X 4"""""",461.0"
OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,967.0
OFF-PA-10001534,Office Supplies,Paper,Xerox 230,816.0
"OFF-PA-10001560,Office Supplies,Paper,""Adams Telephone Message Books, 5 1/4” x 11”"",681.0"
OFF-PA-10001569,Office Supplies,Paper,Xerox 232,124.0
"OFF-PA-10001583,Office Supplies,Paper,""1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"""" X 11"""" Cards, 25 Env./Pack"",119.0"
OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,645.0
OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,59.0
"OFF-PA-10001622,Office Supplies,Paper,""Ampad Poly Cover Wirebound Steno Book, 6"""" x 9"""" Assorted Colors, Gregg Ruled"",435.0"
OFF-PA-10001639,Office Supplies,Paper,Xerox 203,349.0
OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,63.0
OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),755.0
OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,356.0
OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,996.0
OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,739.0
OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,155.0
"OFF-PA-10001745,Office Supplies,Paper,""Wirebound Message Books, 2 7/8"""" x 5"""", 3 Forms per Page"",186.0"
OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),40.0
OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,875.0
"OFF-PA-10001776,Office Supplies,Paper,""Wirebound Message Books, Four 2 3/4"""" x 5"""" Forms per Page, 600 Sets per Book"",463.0"
OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,448.0
OFF-PA-10001800,Office Supplies,Paper,Xerox 220,29.0
OFF-PA-10001801,Office Supplies,Paper,Xerox 193,811.0
OFF-PA-10001804,Office Supplies,Paper,Xerox 195,692.0
OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,880.0
OFF-PA-10001826,Office Supplies,Paper,Xerox 207,431.0
OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,603.0
"OFF-PA-10001838,Office Supplies,Paper,""Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""""X8 1/2"""", 300/Messages"",982.0"
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,602.0
OFF-PA-10001870,Office Supplies,Paper,Xerox 202,69.0
OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,487.0
"OFF-PA-10001892,Office Supplies,Paper,""Rediform Wirebound """"Phone Memo"""" Message Book, 11 x 5-3/4"",933.0"
OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,428.0
OFF-PA-10001937,Office Supplies,Paper,Xerox 21,128.0
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,646.0
OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,951.0
OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,136.0
OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,343.0
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,338.0
OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,442.0
OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10.0
OFF-PA-10001977,Office Supplies,Paper,Xerox 194,894.0
"OFF-PA-10001994,Office Supplies,Paper,""Ink Jet Note and Greeting Cards, 8-1/2"""" x 5-1/2"""" Card Size"",610.0"
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,682.0
OFF-PA-10002005,Office Supplies,Paper,Xerox 225,925.0
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,922.0
OFF-PA-10002105,Office Supplies,Paper,Xerox 223,906.0
OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,374.0
OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,645.0
"OFF-PA-10002137,Office Supplies,Paper,""Southworth 100% Résumé Paper, 24lb."",512.0"
OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,342.0
OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,575.0
"OFF-PA-10002195,Office Supplies,Paper,""RSVP Cards & Envelopes, Blank White, 8-1/2"""" X 11"""", 24 Cards/25 Envelopes/Set"",347.0"
"OFF-PA-10002222,Office Supplies,Paper,""Xerox Color Copier Paper, 11"""" x 17"""", Ream"",224.0"
OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,292.0
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,368.0
"OFF-PA-10002246,Office Supplies,Paper,""Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"",651.0"
OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,555.0
OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,22.0
"OFF-PA-10002259,Office Supplies,Paper,""Geographics Note Cards, Blank, White, 8 1/2"""" x 11"""""",338.0"
OFF-PA-10002262,Office Supplies,Paper,Xerox 192,415.0
OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,416.0
"OFF-PA-10002333,Office Supplies,Paper,""Universal Ultra Bright White Copier/Laser Paper, 8 1/2"""" x 11"""", Ream"",43.0"
